,city,street,housenumber,lon,lat
10271,москва,маршала катукова улица,15к1,37.40674302413792,55.80936713448277
10272,москва,маршала катукова улица,9к1,37.40222030967742,55.81215840645162
10273,москва,маршала катукова улица,13к4,37.40838627857143,55.810425714285714
10274,москва,исаковского улица,20к2,37.4102814,55.81070274545455
10275,москва,исаковского улица,8к2,37.40407859090909,55.81456239090908
10276,москва,кулакова улица,5к2,37.40390092727272,55.81318105454545
10277,москва,исаковского улица,12к2,37.406230445454554,55.81362797272727
10278,москва,неманский проезд,5к1,37.39400645263157,55.81458996842104
10279,москва,кулакова улица,5к1,37.40172243333333,55.8134309
10280,москва,маршала катукова улица,11к3,37.4048531,55.81221193333334
10281,москва,исаковского улица,10к1,37.40633071111111,55.815078211111114
10282,москва,исаковского улица,14к2,37.40754011111111,55.813249633333335
10283,москва,исаковского улица,18,37.40998233333333,55.81151299999999
10284,москва,маршала катукова улица,17к3,37.40920181111111,55.80962777777778
10285,москва,маршала катукова улица,3к1,37.3959668,55.81372930333334
10286,москва,исаковского улица,16к2,37.4074711,55.81151384
10287,москва,исаковского улица,14к3,37.406394234615384,55.81223307692309
10288,москва,исаковского улица,22к3,37.410658736,55.809399996
10289,москва,маршала катукова улица,25к2,37.413611230303026,55.806638612121226
10290,москва,исаковского улица,28к3,37.41556888484849,55.80768490303031
10291,москва,исаковского улица,24к3,37.41411806060606,55.80855785757575
10292,москва,исаковского улица,29к1,37.419248204,55.80685933600001
10295,москва,маршала катукова улица,15к3,37.407903395652184,55.80981216956522
10296,москва,исаковского улица,16к3,37.40871529130435,55.81111473478262
10299,москва,строгинский бульвар,17к2,37.405906334782614,55.8050467
10300,москва,таллинская улица,11к2,37.39910621515151,55.8005206969697
10301,москва,таллинская улица,19к2,37.40426657878787,55.8009585969697
10302,москва,таллинская улица,3к2,37.39402345277777,55.80140448888889
10304,москва,маршала катукова улица,13к3,37.40734772857143,55.81072097142857
10306,москва,исаковского улица,26к2,37.41568155555555,55.80873628888889
10307,москва,маршала катукова улица,19к3,37.41095136,55.807394720000005
10308,москва,строгинский бульвар,14к6,37.40012491304349,55.80206783913044
10309,москва,кулакова улица,15к1,37.39714956428572,55.80882567857143
10310,москва,кулакова улица,11к1,37.39817461111111,55.81032886666667
10311,москва,строгинский бульвар,17к1,37.40589281785714,55.804427546428585
10312,москва,строгинский бульвар,14к4,37.4008826,55.802758185714275
10313,москва,строгинский бульвар,14к2,37.397555788888894,55.80329338888888
10314,москва,строгинский бульвар,14к3,37.399234226666664,55.80330695333334
10315,москва,таллинская улица,13к4,37.40013545555556,55.80122965555555
10316,москва,таллинская улица,17к4,37.402889288888886,55.80143805555555
10317,москва,таллинская улица,13к2,37.40069121250001,55.8003719125
10318,москва,таллинская улица,17к2,37.402931225,55.8005512875
10319,москва,таллинская улица,11к1,37.39867017500001,55.79972065625
10320,москва,таллинская улица,13к3,37.4009918,55.80092655714286
10321,москва,таллинская улица,17к3,37.402296057142856,55.80102762857143
10322,москва,таллинская улица,9к3,37.39717005714285,55.801060942857134
10323,москва,таллинская улица,9к4,37.39783618571429,55.801233614285714
10325,москва,строгинский бульвар,22,37.40292016,55.80291425999999
10326,москва,строгинский бульвар,30,37.406623489999994,55.802205830000005
10327,москва,строгинский бульвар,15,37.40390164,55.804332650000006
10328,москва,строгинский бульвар,5,37.39904159,55.80537169
10329,москва,строгинский бульвар,12,37.39814953,55.804048589999994
10330,москва,строгинский бульвар,23,37.40751342,55.80355356000001
10331,москва,строгинский бульвар,1к2,37.39661058461538,55.805763500000005
10333,москва,маршала катукова улица,20к1,37.407067939130435,55.806278856521736
10335,москва,маршала катукова улица,6к1,37.401593291304344,55.810038352173905
10337,москва,кулакова улица,11к2,37.399538388888885,55.8099843888889
10339,москва,кулакова улица,9,37.39882673043478,55.81101961304348
10340,москва,кулакова улица,10,37.39696387619048,55.81144862857142
10341,москва,маршала катукова улица,9к2,37.403156143478256,55.81278019130435
10342,москва,кулакова улица,3к2,37.40449255217391,55.8137792173913
10343,москва,исаковского улица,10к2,37.40571155217391,55.8146791173913
10344,москва,маршала катукова улица,3к2,37.396313382608696,55.81449459565218
10345,москва,исаковского улица,20к1,37.41146390000001,55.811385400000006
10346,москва,исаковского улица,12к1,37.40748448888889,55.814237222222225
10347,москва,исаковского улица,8к1,37.40442625555555,55.81553377777778
10348,москва,кулакова улица,1к1,37.40187248888888,55.81556963333333
10349,москва,исаковского улица,8к3,37.40340848571429,55.815263228571425
10350,москва,маршала катукова улица,19,37.40923271999999,55.80711338
10352,москва,исаковского улица,28к1с3,37.41607259999999,55.8070682
10353,москва,исаковского улица,24к1с2,37.41438128,55.80911688
10354,москва,маршала катукова улица,17к1,37.40798408181818,55.808097100000005
10355,москва,маршала катукова улица,15к1с4,37.40841392,55.80900859999999
10356,москва,исаковского улица,22к2с2,37.41122834,55.80989958
10357,москва,исаковского улица,22к2,37.41181326363637,55.81047971818184
10358,москва,маршала катукова улица,15к2,37.40659216,55.81023928
10359,москва,маршала катукова улица,9к3,37.4044887,55.811864279999995
10360,москва,маршала катукова улица,11к1,37.40348056,55.81100617
10361,москва,маршала катукова улица,9к1с4,37.402035639999994,55.81290752
10362,москва,исаковского улица,12к1с2,37.40654049999999,55.813922119999994
10363,москва,исаковского улица,6к2,37.40332984,55.81689492
10364,москва,кулакова улица,1к2,37.403047843749995,55.81601231874999
10365,москва,исаковского улица,4к1,37.39890107142857,55.818323195238094
10366,москва,неманский проезд,1к2,37.39640096363637,55.81597453636364
10367,москва,исаковского улица,4к2,37.39758651718749,55.81772980937497
10368,москва,неманский проезд,1к1,37.39498624444443,55.81661395714288
10369,москва,кулакова улица,2к1,37.40027937999999,55.81652405
10370,москва,кулакова улица,4к1,37.39904839999999,55.81484567804876
10371,москва,неманский проезд,1к3,37.39761270227273,55.81683194318182
10372,москва,исаковского улица,6к3,37.401047274193544,55.81735002580644
10373,москва,кулакова улица,2с4,37.39947512,55.81563946
10374,москва,исаковского улица,4к2с4,37.398926,55.817268459999994
10375,москва,кулакова улица,4с4,37.39735694,55.81534286
10376,москва,неманский проезд,5к1с3,37.39493514000001,55.81487374000001
10379,москва,кулакова улица,19,37.39694270588237,55.80639984117647
10381,москва,строгинский бульвар,7к1с5,37.39966872,55.80638888000001
10385,москва,твардовского улица,13к1,37.39776133030304,55.79551586363637
10386,москва,твардовского улица,17к2,37.4001489121212,55.79617545454545
10387,москва,таллинская улица,24к5,37.40671861515151,55.79698318181818
10388,москва,твардовского улица,23к4,37.40510959090909,55.79644904242424
10389,москва,твардовского улица,27,37.406675990909086,55.79781554848484
10391,москва,таллинская улица,8,37.39586533333334,55.79841452444445
10393,москва,твардовского улица,17к1,37.39997430909091,55.79522347272728
10394,москва,твардовского улица,11,37.39712525714286,55.79479901428572
10395,москва,твардовского улица,15,37.39873578571429,55.79484409999999
10396,москва,твардовского улица,19к3,37.401722042857145,55.794927599999994
10398,москва,2-я лыковская улица,63с6,37.39355511428572,55.788188600000005
10400,москва,2-я лыковская улица,63с5,37.396541,55.78793579230769
10401,москва,таллинская улица,24,37.40552228571428,55.79871976428575
10402,москва,твардовского улица,31к1,37.40839265,55.79809679
10403,москва,твардовского улица,31к2,37.40884994,55.79712439
10406,москва,таллинская улица,16к1,37.4014712037037,55.79826577777779
10407,москва,твардовского улица,21к3,37.40383664117648,55.79646801764705
10408,москва,твардовского улица,21к1,37.403941,55.79501003333334
10409,москва,твардовского улица,21к2,37.40340539333333,55.79566147333334
10410,москва,твардовского улица,19к2,37.40201625384616,55.79560831538461
10411,москва,твардовского улица,19к1,37.40159061428571,55.79638718571429
10414,москва,ломоносовский проспект,31к1,37.510660740000006,55.70720612
10415,москва,ломоносовский проспект,31к2,37.51006574,55.706855659999995
10416,москва,ломоносовский проспект,31к3,37.50945073999999,55.70652314
10417,москва,ломоносовский проспект,31к4,37.50882552,55.70619968
10418,москва,ломоносовский проспект,31к7,37.50774434,55.70613732
10419,москва,ломоносовский проспект,31к6,37.50730154,55.70685052
10420,москва,ломоносовский проспект,31к5,37.50723628,55.70757999999999
10423,москва,ломоносовский проспект,33к2,37.50854644,55.70742176
10424,москва,столетова улица,10,37.5049498,55.70608864
10433,москва,мосфильмовская улица,25,37.51346426,55.71346278000001
10434,москва,мосфильмовская улица,23,37.51393915999999,55.71372515999999
10437,москва,мосфильмовская улица,19к2,37.51603662,55.71338316
10438,москва,мосфильмовская улица,19к1,37.515548939999995,55.713660860000005
10439,москва,университетский проспект,23к4,37.51686142,55.71393456
10440,москва,университетский проспект,23к3,37.51762376,55.714359419999994
10441,москва,университетский проспект,23к2,37.51839792,55.71478416
10445,москва,университетский проспект,21к1,37.52091806,55.71425772
10446,москва,университетский проспект,23к1,37.519284414285714,55.7152172
10447,москва,мосфильмовская улица,17/25,37.516341266666664,55.71535352222222
10451,москва,мосфильмовская улица,70к4,37.50729412380952,55.715155
10452,москва,мосфильмовская улица,70к5,37.50802061666666,55.715582016666666
10453,москва,мосфильмовская улица,70к6,37.50855161904761,55.716065638095245
10456,москва,мосфильмовская улица,74,37.50382196,55.70992124000001
10475,москва,боенский проезд,2,37.698927616666666,55.73519101666667
10476,москва,боенский проезд,4,37.69875901666666,55.73476398333332
10477,москва,нижегородская улица,50,37.70162836857143,55.73539894857142
10490,москва,кооперативная улица,2к14,37.5669602,55.72537117142857
10503,москва,кооперативная улица,4к15,37.56784123846155,55.72417837692308
10612,москва,озёрная улица,23к2,37.456244517647065,55.67582592352941
10662,москва,рябиновая улица,59,37.4315212,55.68583212
10668,москва,бирюлёвская улица,1к3,37.6689263,55.602103623529416
10671,москва,элеваторная улица,12к1,37.663882711111114,55.600959322222224
10673,москва,чесменская улица,7,37.69654078571429,55.734201899999995
10681,москва,стройковская улица,8,37.67383042727272,55.734783154545454
10682,москва,стройковская улица,10,37.673339963636366,55.73417256363636
10683,москва,лялин переулок,23-29с1,37.65413227058823,55.75683755882353
10717,москва,улица мичуринский проспект олимпийская деревня,20к1,37.463214080952376,55.670705766666664
10718,москва,улица мичуринский проспект олимпийская деревня,20к2,37.462475704545454,55.6702979909091
10737,москва,поляны улица,вл3ас1,37.55757626,55.56261350000001
10738,москва,поляны улица,3бс1,37.55699543636364,55.56197755454546
10739,москва,чесменская улица,5,37.6968322375,55.7348121375
10744,москва,академика анохина улица,30с3,37.46733394,55.65970396
10761,москва,академика анохина улица,9,37.47324844,55.659326163999985
10762,москва,академика анохина улица,7,37.47388532800001,55.66100032
10764,москва,академика анохина улица,9к1,37.474237712,55.659200352000006
10765,москва,академика анохина улица,5к2,37.4743547,55.66226725652172
10802,москва,земляной вал улица,39с1,37.6578618,55.75525290000001
10803,москва,мельникова улица,24,37.665351925,55.725571425000005
10811,москва,дубнинская улица,22к4,37.56227501666667,55.87191911666667
10812,москва,дубнинская улица,14б,37.56760026551724,55.86669282068963
10813,москва,ивана сусанина улица,6к3,37.528313190909095,55.86809335454546
10814,москва,ивана сусанина улица,6к4,37.52839754285714,55.86883984285714
10816,москва,ивана сусанина улица,6к1,37.526943925000005,55.8679972
10818,москва,дегунинская улица,32,37.52981196,55.87132952
10819,москва,коровинское шоссе,17,37.530512480000006,55.87100782
10820,москва,дегунинская улица,30,37.52958852,55.87084956
10821,москва,ивана сусанина улица,8,37.52818944285714,55.87007805
10822,москва,ивана сусанина улица,8к1,37.5283323,55.87080297999999
10835,москва,октябрьская улица,38к5,37.61458248461538,55.78939057692309
10836,москва,октябрьская улица,38к4,37.614536921428574,55.78998190714287
10845,москва,октябрьская улица,62,37.61337584444445,55.796847622222224
10889,москва,дегунинская улица,9с2,37.53519491304347,55.86392897826087
10890,москва,пяловская улица,5а,37.539646600000005,55.86236175714286
10892,москва,пяловская улица,5ас2,37.53927003636363,55.86263356363638
10893,москва,дегунинская улица,15с1,37.53313556,55.8660037
10894,москва,дегунинская улица,13с2,37.53369826,55.86607300000001
10923,москва,ленинский проспект,88к3,37.524818800000006,55.67757212307693
10924,москва,ленинский проспект,88к2,37.52345773846153,55.676688192307694
10926,москва,ленинский проспект,90,37.5244753516129,55.67512310967741
10941,москва,удальцова улица,16,37.51056272500001,55.67645149375001
10942,москва,удальцова улица,14,37.5115981125,55.67589128125
10943,москва,удальцова улица,12,37.51254932857143,55.67529366428571
10944,москва,удальцова улица,10,37.51357530625,55.674741975
10945,москва,удальцова улица,4,37.517532489999994,55.67302651
10946,москва,удальцова улица,3к11,37.50933186666667,55.67044873333334
10947,москва,удальцова улица,3к10,37.50951008333333,55.67072326666667
10948,москва,удальцова улица,3к6,37.51032216666666,55.6714823
10949,москва,удальцова улица,3к7,37.510143916666664,55.67120831666666
10950,москва,удальцова улица,3к5,37.51118516666667,55.67086971666666
10951,москва,удальцова улица,3к4,37.51136341666667,55.67114418333333
10952,москва,удальцова улица,3к8,37.5104686,55.670217283333336
10953,москва,удальцова улица,3к9,37.51029033333334,55.669943749999995
10954,москва,удальцова улица,3к3,37.51230425,55.67052171666666
10955,москва,удальцова улица,3к2,37.51248246666667,55.670796216666666
10956,москва,лобачевского улица,10,37.50781416,55.667821100000005
10957,москва,лобачевского улица,16,37.50670538,55.6680607
10958,москва,лобачевского улица,18,37.50489828,55.6674264
10959,москва,лобачевского улица,12,37.50567898,55.66690788
10960,москва,лобачевского улица,22,37.50406606,55.66794944000001
10961,москва,лобачевского улица,40,37.50274518,55.668554140000005
10962,москва,ленинский проспект,122,37.511369977777775,55.666162911111115
10963,москва,ленинский проспект,110к1,37.512975,55.667173855555546
10964,москва,ленинский проспект,102,37.51458234444444,55.668275477777776
10965,москва,ленинский проспект,94а,37.51615777777777,55.669395477777776
10966,москва,ленинский проспект,92,37.5177285,55.67047224444444
10969,москва,удальцова улица,3к13,37.508944066666665,55.669550783333335
10970,москва,новаторов улица,40к15,37.519467680000005,55.66434314000001
10972,москва,новаторов улица,20к3,37.522526622222216,55.66554622222222
10973,москва,новаторов улица,20к4,37.522529711111105,55.66473267777778
10974,москва,удальцова улица,8,37.5154246,55.67441151111111
10975,москва,ленинский проспект,88к1,37.5250751,55.6767775
10984,москва,ленинский проспект,85к4,37.539766155555554,55.679459699999995
10987,москва,панфёрова улица,16к4,37.542310533333335,55.67926575555555
10991,москва,панфёрова улица,16к3,37.54308882222222,55.67977932222223
11008,москва,ленинский проспект,81/2,37.539814652,55.683205679999986
11030,москва,панфёрова улица,16к1,37.544827266666665,55.68113383333334
11106,москва,гарибальди улица,17к3,37.54883731,55.67339067
11107,москва,архитектора власова улица,25к1,37.54839023333333,55.67451571111111
11108,москва,архитектора власова улица,23к1,37.54885286666667,55.67490818888889
11114,москва,профсоюзная улица,60,37.548388239999994,55.66794238
11123,москва,перекопская улица,30,37.56897138,55.6621978
11124,москва,перекопская улица,17к3,37.571344139999994,55.65994054
11126,москва,перекопская улица,17к2,37.57248674,55.65981548
11127,москва,перекопская улица,17к4,37.57147436,55.65940342
11128,москва,каховка улица,18к4,37.571465239999995,55.65894716
11129,москва,каховка улица,18к5,37.570304320000005,55.65903104
11131,москва,каховка улица,22к2,37.567617080000005,55.658978520000005
11132,москва,каховка улица,22к3,37.567474739999994,55.65938084
11133,москва,каховка улица,22к4,37.56738184,55.65983688
11135,москва,херсонская улица,38,37.56190698,55.65790119999999
11136,москва,херсонская улица,34к1,37.56052053333334,55.65658627777778
11138,москва,херсонская улица,36к3,37.563158,55.65672158000001
11139,москва,херсонская улица,36к4,37.5633271,55.656261699999995
11140,москва,херсонская улица,36к5,37.56345173999999,55.6558119
11141,москва,севастопольский проспект,46к6,37.56499264,55.65609095999999
11142,москва,севастопольский проспект,46к7,37.56483774000001,55.656553900000006
11143,москва,севастопольский проспект,46к5,37.56517164,55.65563039999999
11144,москва,севастопольский проспект,44к5,37.56667448,55.65592192
11145,москва,севастопольский проспект,44к4,37.56684326,55.65545138
11146,москва,севастопольский проспект,46к4,37.565327159999995,55.655176899999994
11147,москва,севастопольский проспект,44к3,37.56701096,55.65500166
11148,москва,севастопольский проспект,44к2,37.567171140000006,55.6545427
11149,москва,херсонская улица,30к1,37.56060436,55.655061239999995
11150,москва,херсонская улица,32к1,37.56028808,55.65603964
11151,москва,херсонская улица,28,37.56119142,55.65436913999999
11152,москва,херсонская улица,26к1,37.56180176,55.6539499
11153,москва,херсонская улица,24,37.56248624,55.65359393999999
11154,москва,херсонская улица,22к1,37.56323324444444,55.65349845555556
11155,москва,севастопольский проспект,79,37.56842397272727,55.65296695454545
11159,москва,севастопольский проспект,77к4,37.57118485714285,55.653168871428576
11160,москва,херсонская улица,12к3,37.572206259999994,55.65261788
11161,москва,херсонская улица,12к2,37.572862240000006,55.65239334
11162,москва,херсонская улица,32к2,37.560992844444435,55.65555207777778
11163,москва,херсонская улица,26к2,37.5622189375,55.654443775
11164,москва,херсонская улица,22к2,37.5635474,55.6538311125
11165,москва,севастопольский проспект,46к1,37.56666356,55.65333363999999
11166,москва,севастопольский проспект,44к1,37.56745227999999,55.65406816000001
11167,москва,севастопольский проспект,46к2,37.56654228,55.65398874
11168,москва,севастопольский проспект,46к3,37.56574697999999,55.65366384
11169,москва,севастопольский проспект,48к2,37.56560358,55.65310368
11170,москва,севастопольский проспект,48к1,37.5658577,55.65267258
11182,москва,севастопольский проспект,50/11,37.56501935714285,55.65196905714286
11183,москва,обручева улица,51,37.55935854999999,55.65140118333333
11186,москва,обручева улица,49,37.55866173333333,55.65165266666667
11187,москва,обручева улица,35к1,37.55509644,55.6515837
11195,москва,научный проезд,14ас1,37.55532608,55.65583716
11196,москва,научный проезд,14ас3,37.55443278,55.65545128
11197,москва,херсонская улица,7к4,37.56860336,55.64986732
11198,москва,херсонская улица,7к3,37.56910386,55.65017692
11199,москва,херсонская улица,7к2,37.569597640000005,55.65050678
11200,москва,севастопольский проспект,81,37.56661824,55.65117058
11201,москва,херсонская улица,9к1,37.56809286,55.65154362
11202,москва,херсонская улица,7к1,37.57055448333333,55.6507988
11204,москва,севастопольский проспект,75к2,37.570972649999995,55.654888966666675
11205,москва,каховка улица,25к1,37.5733168,55.65439845
11206,москва,каховка улица,23к1,37.57431921666667,55.65405153333334
11207,москва,каховка улица,23к2,37.57445981666667,55.65371819999999
11208,москва,каховка улица,21к1,37.576365981818185,55.653729
11209,москва,керченская улица,16,37.57940608181818,55.65274766363637
11210,москва,керченская улица,3к1,37.58078698333334,55.65119655
11211,москва,керченская улица,5,37.58040144,55.65086146
11212,москва,керченская улица,7,37.58011864,55.65046644
11213,москва,херсонская улица,6,37.576526060000006,55.65072272
11214,москва,херсонская улица,4,37.57724206,55.65058822
11215,москва,херсонская улица,2,37.5779912,55.65044852
11216,москва,херсонская улица,8,37.57580734,55.65084972
11217,москва,керченская улица,24,37.57871974,55.65047374000001
11218,москва,херсонская улица,1,37.5771031,55.64957828
11219,москва,керченская улица,11к1,37.57948354,55.64870938
11220,москва,балаклавский проспект,36к4,37.57960444,55.64794145999999
11221,москва,балаклавский проспект,36к3,37.579518,55.647318199999994
11222,москва,балаклавский проспект,36к2,37.57892254,55.64693346
11223,москва,балаклавский проспект,36к1,37.578231040000006,55.646597459999995
11224,москва,балаклавский проспект,34к3,37.57994244,55.646102
11225,москва,херсонская улица,3,37.574960219999994,55.64949326
11227,москва,балаклавский проспект,46к2,37.57494094,55.64838861999999
11228,москва,балаклавский проспект,44,37.5744828,55.64775884000001
11229,москва,балаклавский проспект,42,37.57519056,55.6475489
11230,москва,балаклавский проспект,40,37.57591112,55.647362599999994
11231,москва,балаклавский проспект,38,37.57661172,55.64716392
11232,москва,керченская улица,32,37.57713806,55.64774834
11233,москва,балаклавский проспект,46к1,37.573364940000005,55.64809201999999
11234,москва,херсонская улица,5,37.57391124,55.65020667
11235,москва,херсонская улица,5к1,37.57237128,55.65000238
11236,москва,керченская улица,9,37.57982203333333,55.64979175555555
11237,москва,каховка улица,13к10,37.58161445555556,55.649381266666666
11238,москва,херсонская улица,9к2,37.56810069999999,55.65077956
11239,москва,севастопольский проспект,83к1,37.567054,55.65054213999999
11240,москва,севастопольский проспект,83к2,37.5659144,55.65022944
11241,москва,херсонская улица,16,37.56971122,55.65188194
11242,москва,херсонская улица,14,37.57067922,55.65166746000001
11243,москва,херсонская улица,12к1,37.5718043,55.65166846
11244,москва,керченская улица,22,37.57874702,55.65131658
11245,москва,каховка улица,23к3,37.57354337,55.65355529
11246,москва,херсонская улица,12к5,37.57330466,55.65182818000001
11247,москва,херсонская улица,12к4,37.57206892000001,55.65121118
11248,москва,херсонская улица,18,37.56788111666667,55.65211235
11249,москва,балаклавский проспект,50,37.5705089125,55.6494843625
11250,москва,балаклавский проспект,52к1,37.569497420000005,55.64913435999999
11251,москва,балаклавский проспект,56к1,37.56613595555555,55.6497506
11252,москва,балаклавский проспект,34к5,37.581563159999995,55.64685928
11253,москва,балаклавский проспект,34к4,37.58224256,55.64666278
11260,москва,партизанская улица,37,37.40606928,55.73907432
11261,москва,партизанская улица,27,37.41167332,55.73629498
11262,москва,партизанская улица,25,37.41117267999999,55.735861
11263,москва,партизанская улица,19,37.41157912,55.73460148
11264,москва,молодогвардейская улица,46к2,37.40944712,55.73460203999999
11265,москва,молодогвардейская улица,46к1,37.40996436,55.734180560000006
11266,москва,молодогвардейская улица,46к3,37.40996276,55.73491964
11267,москва,партизанская улица,21,37.41112798,55.73492188
11268,москва,ярцевская улица,4к2,37.40851868,55.7346853
11269,москва,ярцевская улица,6к2,37.40971214444445,55.73555052222222
11270,москва,партизанская улица,23,37.41117178461539,55.73543704615386
11271,москва,бобруйская улица,2,37.40471092,55.7350993
11272,москва,ярцевская улица,1,37.4057287,55.73504763999999
11273,москва,ярцевская улица,3,37.4067324,55.73503468333333
11275,москва,бобруйская улица,3,37.4026762,55.73531902
11280,москва,бобруйская улица,23,37.394348769230774,55.73875167692308
11281,москва,бобруйская улица,15/1,37.397051899999994,55.738084019999995
11282,москва,бобруйская улица,21,37.39616296,55.7385582
11283,москва,бобруйская улица,22к1,37.39914551111111,55.737700166666656
11284,москва,бобруйская улица,22к2а,37.40037142,55.73879384000001
11285,москва,академика павлова улица,6,37.39552118,55.74003116
11286,москва,академика павлова улица,14к2,37.39935563333333,55.74093865555555
11288,москва,академика павлова улица,5/2,37.395951957142856,55.74127681428571
11291,москва,академика павлова улица,9к1,37.397639542857135,55.74232874285715
11292,москва,академика павлова улица,9к2,37.39695648,55.7431008
11299,москва,молодогвардейская улица,54с4,37.39675682,55.735539159999995
11300,москва,молодогвардейская улица,54с5,37.39698425555556,55.73512801111111
11304,москва,молодогвардейская улица,61с20,37.3934531,55.73181404
11315,москва,партизанская улица,15к1,37.41156836666667,55.73243537777778
11319,москва,молодогвардейская улица,49,37.40728395,55.7332535625
11327,москва,кунцевская улица,19к3,37.4133279,55.72946936
11333,москва,молодогвардейская улица,47к3,37.408694266666664,55.733115222222224
11334,москва,молодогвардейская улица,45,37.410339845454544,55.73331000909092
11335,москва,молодогвардейская улица,47к1,37.40881226666667,55.73350255555555
11336,москва,молодогвардейская улица,43,37.41143470666666,55.733348346666666
11341,москва,партизанская улица,11,37.41069311,55.73079534
11342,москва,партизанская улица,15к2,37.410110884615385,55.73248682307694
11352,москва,ельнинская улица,1к2,37.426815588888886,55.73537102222224
11354,москва,ельнинская улица,5,37.42535732222222,55.73649476666666
11358,москва,рублёвское шоссе,83к1,37.43078616,55.73912514
11359,москва,рублёвское шоссе,83к4,37.43163822,55.73891055333333
11360,москва,рублёвское шоссе,83к5,37.43055607777778,55.7394408
11367,москва,истринская улица,8к1,37.4333602125,55.736976074999994
11375,москва,ивана франко улица,14,37.44101026,55.72856627
11377,москва,рублёвское шоссе,99к1,37.42375068,55.742463580000006
11456,москва,знаменские садки улица,7к1,37.57023467142857,55.572957635714275
11457,москва,дмитрия донского бульвар,2к2,37.57484738,55.57014456
11458,москва,дмитрия донского бульвар,2а,37.5751216,55.56958968
11459,москва,знаменские садки улица,3к2,37.57306437368421,55.57126112105264
11460,москва,знаменские садки улица,5к1,37.57028915294117,55.57185586470588
11461,москва,знаменские садки улица,9к1,37.567561600000005,55.5725078
11462,москва,знаменские садки улица,3к3,37.5719931,55.57084397999999
11463,москва,знаменские садки улица,5к2,37.5692655,55.57150308
11464,москва,знаменские садки улица,9к2,37.56653789999999,55.572160399999994
11465,москва,дмитрия донского бульвар,2к2,37.57594289333334,55.570734160000015
11466,москва,знаменские садки улица,7ас1,37.56889117777778,55.5733318
11467,москва,дмитрия донского бульвар,6,37.57456032,55.56886614
11468,москва,знаменские садки улица,1б,37.57384524444444,55.57134462222223
11469,москва,знаменские садки улица,5б,37.57118574444444,55.57206672222222
11470,москва,знаменские садки улица,7б,37.56846762222222,55.57271870000001
11472,москва,варшавское шоссе,79к1,37.620231371428574,55.65710387142857
11473,москва,варшавское шоссе,81к1,37.620230507142864,55.65645447142857
11474,москва,варшавское шоссе,83к1,37.62122936,55.65598950000001
11475,москва,варшавское шоссе,81к2,37.62127737777777,55.65654836666667
11476,москва,варшавское шоссе,79к2,37.62124445714285,55.65713357142857
11477,москва,варшавское шоссе,77к2,37.621292116666666,55.65764365
11478,москва,варшавское шоссе,77к1,37.62029842142857,55.65775467142858
11479,москва,варшавское шоссе,85к1,37.62038725000001,55.65501525714285
11480,москва,варшавское шоссе,85к2,37.62099314,55.65542932000001
11481,москва,варшавское шоссе,85к4,37.62101874,55.65454781999999
11482,москва,варшавское шоссе,85к3,37.62124,55.65507162
11483,москва,варшавское шоссе,87,37.6206074625,55.6526862375
11490,москва,варшавское шоссе,88,37.61887235555555,55.64952435555555
11491,москва,варшавское шоссе,84,37.61885698,55.651126440000006
11496,москва,2-й котляковский переулок,3,37.63373310000001,55.646975100000006
11502,москва,пролетарский проспект,2,37.655384742857144,55.64778740000001
11504,москва,пролетарский проспект,4,37.655279199999995,55.64722061428571
11506,москва,пролетарский проспект,6к1,37.65515105714286,55.64659447142857
11515,москва,пролетарский проспект,6к2,37.65382938,55.647615040000005
11517,москва,пролетарский проспект,2а,37.6563511888889,55.64887856666667
11519,москва,пролетарский проспект,8к1,37.6555223,55.64588236666667
11531,москва,варшавское шоссе,75к2,37.621015920000005,55.65869837999999
11555,москва,дегунинская улица,23к1,37.52942662,55.86988656
11556,москва,дегунинская улица,24,37.53247075714285,55.86827445714285
11557,москва,ивана сусанина улица,4а,37.529333988888894,55.86621228888889
11558,москва,дегунинская улица,3к4,37.537482424137934,55.862513344827576
11559,москва,ивана сусанина улица,4к7,37.52811628,55.867559459999995
11560,москва,ивана сусанина улица,4к6,37.52786278,55.8671961
11562,москва,ивана сусанина улица,2к1,37.527386211111114,55.8657093
11565,москва,ивана сусанина улица,6к1с1,37.52747916,55.868426879999994
11566,москва,ивана сусанина улица,2к1с1,37.52838204,55.8657963
11567,москва,ивана сусанина улица,4б,37.52976958,55.86578448
11568,москва,дегунинская улица,1к4с1,37.53830486,55.8640089
11597,москва,мичуринский проспект,31к1,37.496541,55.69526088
11598,москва,мичуринский проспект,31к4,37.49692825,55.69445378333334
11599,москва,мичуринский проспект,31к3,37.4985964,55.6941149
11600,москва,мичуринский проспект,31к2,37.498197100000006,55.69519204000001
11621,москва,раменки улица,5,37.494794766666665,55.69259241666666
11624,москва,раменки улица,13к3,37.49608076129033,55.68961607096775
11625,москва,раменки улица,13к2,37.49754925161289,55.69044095483871
11626,москва,раменки улица,13к1,37.499061755172406,55.691312386206896
11631,москва,мичуринский проспект,37,37.501520047368416,55.69222746315789
11632,москва,мичуринский проспект,33к1,37.49891907142857,55.69330332380952
11633,москва,мичуринский проспект,33к2,37.50001320952382,55.69392062380952
11653,москва,винницкая улица,5а,37.494098953333335,55.69701010333335
11655,москва,неманский проезд,7к1,37.39303010833334,55.81176355
11657,москва,кулакова улица,12к1,37.3961922862069,55.81010435862069
